DB00898	52	A5X5Y0 O00591 O14764 O95264 P14867 P17787 P18505 P19320 P23415 P23416 P28472 P30532 P30926 P31644 P32004 P32297 P34903 P36544 P42261 P42262 P42263 P43681 P46098 P47869 P47870 P48051 P48058 P48169 P48544 P48549 P78334 Q01668 Q02641 Q05901 Q06432 Q13698 Q13936 Q14542 Q15822 Q15825 Q16445 Q70Z44 Q8N1C3 Q8TCU5 Q8WXA8 Q92806 Q99808 Q99928 Q9GZZ6 Q9UGM1 Q9UN88 Q9Y698
DB04315	51	O07347 O60547 P01112 P0A7D4 P10114 P11233 P11488 P13551 P13639 P15170 P15531 P18085 P20339 P21980 P22392 P32056 P36405 P38424 P40616 P41091 P49411 P51149 P51151 P60339 P60953 P61586 P62330 P62491 P62826 P63000 P63096 P68104 P84077 P9WN95 Q01698 Q08188 Q15382 Q26000 Q51366 Q54089 Q6NXR0 Q7Z2Z2 Q83JC4 Q8N142 Q92930 Q96KC2 Q9U8D3 Q9X1F8 Q9X242 Q9Y689 Q9Y6B6
DB01942	50	O07347 O14936 O31465 O34714 P00780 P00918 P05041 P05230 P07998 P09601 P0A1V8 P0A6D3 P0A6K3 P0A733 P0A7E1 P14621 P16544 P20472 P22629 P29475 P30749 P39841 P42321 P75914 P77454 P77872 P80357 P9WKE9 P9WPE1 Q06700 Q13363 Q27796 Q46891 Q59643 Q5SHZ4 Q60099 Q7DC80 Q81C15 Q81F54 Q8MU52 Q99418 Q9BVM4 Q9NQX3 Q9WXS0 Q9X0F9 Q9X0L5 Q9X0N8 Q9X0V0 Q9X278 Q9Z4N6
DB04395	49	P03960 P06239 P08069 P08690 P0A3Y5 P0A6C8 P0A6H7 P0A6I3 P0A7G9 P0A820 P0AEJ4 P0AES6 P11309 P13569 P19367 P20083 P23367 P23677 P23837 P23919 P29317 P29323 P33221 P37093 P45066 P45510 P48637 P49368 P49841 P51570 P53355 P53778 P53779 P55072 P59846 P68133 P68400 P78362 Q02880 Q04230 Q06609 Q12756 Q16877 Q56310 Q83LD8 Q96QT4 Q99661 Q9RA63 Q9WZ57
DB04147	49	A0A0H2WWQ9 P00646 P01593 P01764 P02689 P02929 P06008 P06009 P06010 P06129 P06716 P07110 P07173 P08100 P08306 P09391 P0A915 P0AGG2 P0C0X8 P0C0Y7 P0C0Y8 P0C0Y9 P10384 P13036 P17315 P23528 P26789 P26790 P27338 P33247 P37001 P42512 P60981 P69681 P69856 P76045 P98002 Q02127 Q14494 Q3J170 Q3J1A5 Q3J1A6 Q46702 Q46704 Q46705 Q4KH25 Q5RT80 Q93RD8 Q98GN8
DB00334	48	O00591 O14764 P07550 P08172 P08173 P08588 P08908 P08912 P08913 P11229 P13945 P14416 P14867 P18089 P18505 P18507 P18825 P20309 P21728 P21917 P21918 P25021 P28221 P28222 P28223 P28335 P28472 P28566 P31644 P34903 P34969 P35348 P35367 P35368 P35462 P41595 P46098 P47869 P47870 P47898 P48169 P50406 P78334 Q16445 Q8N1C3 Q99928 Q9H3N8 Q9UN88
DB12695	45	O43169 O43399 O75964 P03886 P04792 P06576 P06753 P08670 P09493 P09936 P10599 P17980 P25788 P27348 P31946 P34932 P43487 P52597 P54578 P55072 P56385 P60709 P60903 P61604 P61978 P62258 P62736 P63104 P67936 P68366 P68371 Q04917 Q12874 Q13219 Q13509 Q13748 Q13885 Q71U36 Q8TF61 Q92598 Q969G3 Q96I99 Q9H4B7 Q9NR28 Q9Y266
DB08231	45	O00206 O43617 O67648 O75521 O91734 P00519 P01308 P02929 P03300 P03302 P04324 P04584 P06210 P06971 P09142 P0A8V6 P0DP23 P12497 P12915 P13900 P15151 P17612 P17900 P21404 P22055 P23008 P29813 P35243 P41235 P43080 P61925 P62330 P62942 P63098 P84077 P9WH69 P9WPF1 Q07869 Q08209 Q15788 Q66282 Q71LY2 Q72497 Q82122 Q9Y6Y9
DB01992	45	O06644 O32248 O34002 O75390 P04035 P07097 P07108 P07464 P09373 P0A6I3 P0A6I8 P0A6R0 P0A8V9 P0ACC7 P10802 P13702 P21340 P23181 P31572 P39135 P43155 P43886 P44886 P50870 P56220 P69903 P96618 P9WJM7 P9WK17 P9WNP5 P9WQG9 Q04416 Q47764 Q81EE4 Q8ZKF6 Q8ZPC0 Q92830 Q92831 Q92993 Q9BWD1 Q9F6D4 Q9HYX1 Q9KEQ1 Q9LCX9 Q9R381
DB00543	44	O00591 O14764 P08172 P08173 P08908 P08912 P08913 P11229 P14416 P14867 P18089 P18505 P18507 P18825 P20309 P21728 P21917 P23975 P25100 P28222 P28223 P28335 P28472 P31644 P31645 P34903 P34969 P35348 P35367 P35368 P35462 P41595 P46098 P47869 P47870 P48169 P50406 P78334 Q01959 Q16445 Q8N1C3 Q99928 Q9H3N8 Q9UN88
DB04464	43	A5HEI4 P00269 P00395 P00403 P00414 P01008 P03886 P03989 P04271 P06008 P06009 P06010 P07173 P07998 P09152 P09669 P0A6W9 P0C1V1 P0CG48 P10176 P10606 P11349 P11350 P13073 P14854 P15954 P19909 P20674 P22629 P23882 P24310 P24311 P26789 P26790 P29377 P35089 P35094 P39300 P53611 P61769 Q02221 Q16740 Q92696
DB00171	42	O14727 O15439 O43681 O60706 O95255 O95342 O95477 P00519 P00966 P08183 P08243 P10398 P12235 P13569 P25098 P31749 P33121 P33527 P35626 P36896 P37023 P42336 P42684 P45844 P49902 P53041 P67870 P68400 Q04771 Q07912 Q08828 Q09428 Q13131 Q13564 Q16671 Q92887 Q96G91 Q96Q40 Q9NR19 Q9NUB1 Q9UM73 Q9Y4W6
DB00143	42	O14880 O15217 O43708 O60760 O75715 O95881 P00390 P07203 P08263 P08684 P09210 P09211 P09488 P10620 P10768 P14780 P15121 P18283 P19440 P21266 P22352 P28161 P30711 P35754 P36969 P46439 P48637 P59796 P78417 Q03013 Q04760 Q16772 Q16775 Q16873 Q6NSD4 Q7RTV2 Q8TED1 Q96SL4 Q99735 Q9H4Y5 Q9NS18 Q9Y2Q3
DB01049	41	A5X5Y0 O00591 O14764 O94956 O95264 P08908 P08913 P14416 P14867 P18089 P18505 P18507 P18825 P21728 P25100 P28221 P28222 P28223 P28335 P28472 P28566 P30939 P31644 P34903 P34969 P35348 P35368 P41595 P46098 P47869 P47870 P48169 P50406 P78334 Q13639 Q16445 Q70Z44 Q8N1C3 Q8WXA8 Q99928 Q9UN88
DB03814	39	O68601 P00521 P00861 P04424 P06276 P09211 P09417 P0A6Y5 P0A8D6 P0A9B2 P0ACC7 P0AEG6 P15291 P17169 P20932 P22303 P22906 P23946 P25006 P28845 P30041 P31434 P36405 P45314 P49424 P52664 P54548 P60355 P76270 Q01770 Q6NXR0 Q84FH6 Q88H32 Q8IWL2 Q9FCA6 Q9X5N2 Q9X9L0 Q9Y468 Q9ZAG3
DB01752	36	O14717 O60678 O87696 P04392 P05102 P07617 P07801 P0A876 P0ACC1 P11086 P11409 P12823 P13956 P14385 P14751 P21631 P22061 P25924 P43912 P44868 P50135 P9WPB3 P9WPB5 Q06528 Q14353 Q14749 Q54527 Q56308 Q5SKH6 Q79FX6 Q86VU5 Q8WTS6 Q99873 Q9H2P9 Q9WYV8 Q9WZX6
DB01708	35	O00204 O00591 O14764 O15399 O60391 O75469 P03372 P07445 P10275 P14061 P14867 P18505 P18507 P22637 P28472 P31644 P34903 P47869 P47870 P48169 P78334 Q05586 Q06520 Q07869 Q12879 Q13224 Q14957 Q14994 Q16445 Q8N1C3 Q8TCU5 Q92731 Q99720 Q99928 Q9UN88
DB00321	35	O43525 O43526 P04629 P07550 P08172 P08173 P08588 P08908 P08912 P08913 P11229 P13945 P20309 P23975 P25021 P25100 P28221 P28222 P28223 P28335 P31645 P34969 P35348 P35367 P35368 P35372 P41143 P41145 P50406 Q09470 Q16620 Q99720 Q9H3N8 Q9NZV8 Q9UK17
DB11348	33	O14958 O75340 O75838 P04271 P06703 P09486 P0DP23 P0DP24 P0DP25 P13693 P22676 P27797 P27824 P28676 P30626 P31415 P35556 P41180 P62166 P80303 Q02818 Q13938 Q15493 Q75N90 Q86UW7 Q96FQ6 Q96L12 Q99584 Q99653 Q99828 Q9UBV8 Q9ULB1 Q9ULU8
DB11093	33	O14958 O75340 O75838 P04271 P06703 P09486 P0DP23 P0DP24 P0DP25 P13693 P22676 P27797 P27824 P28676 P30626 P31415 P35556 P41180 P62166 P80303 Q02818 Q13938 Q15493 Q75N90 Q86UW7 Q96FQ6 Q96L12 Q99584 Q99653 Q99828 Q9UBV8 Q9ULB1 Q9ULU8
DB01159	32	O00591 O14649 O14764 O15554 O60391 P03886 P08100 P14867 P18505 P18507 P23415 P28472 P30049 P31644 P34903 P47869 P47870 P48051 P48169 P48549 P59768 P78334 P98194 Q12791 Q12879 Q16445 Q6W5P4 Q8N1C3 Q8TCU5 Q99928 Q9NPC2 Q9UN88
DB00408	32	P08172 P08173 P08588 P08908 P08912 P08913 P11229 P14416 P18089 P18825 P20309 P21728 P21917 P21918 P23975 P25021 P28221 P28222 P28223 P28335 P28566 P31645 P34969 P35348 P35367 P35368 P35462 P46098 P47898 P50406 Q01959 Q9H3N8
DB00201	32	O00329 O00408 O60658 O76074 O76083 O95263 P16499 P21817 P27815 P29274 P30542 P35913 P42336 P42338 P51160 P54750 P78527 Q01064 Q07343 Q08493 Q08499 Q13315 Q13370 Q13946 Q14123 Q14432 Q14571 Q14573 Q14643 Q9HCR9 Q9NP56 Q9Y233
DB00909	31	O43497 O43570 O60939 O75493 O95180 P00915 P00918 P07451 P21397 P22748 P23280 P27338 P35218 P35219 P35498 P35499 P43166 Q07699 Q14524 Q15858 Q16790 Q8IWT1 Q8N1Q1 Q99250 Q9NS85 Q9NY46 Q9NY72 Q9P0X4 Q9UI33 Q9ULX7 Q9Y2D0
DB00145	31	O60391 O75311 O75600 P13196 P21549 P22557 P23378 P23415 P23416 P23434 P34896 P34897 P41250 P48067 P48167 P48637 P50440 Q12879 Q14032 Q14330 Q14749 Q14957 Q53ET4 Q6IB77 Q7Z2H8 Q8WU03 Q969I3 Q9BYV1 Q9H598 Q9P0Z9 Q9Y345
DB02325	30	O60942 O67757 P00782 P01375 P03706 P05893 P06312 P07478 P07998 P0AES2 P13686 P14555 P17900 P23367 P23526 P30041 P30793 P41407 P43026 P43133 P71143 Q04095 Q13231 Q13838 Q46509 Q7Z4W1 Q8YWS4 Q9BV57 Q9WZD5 Q9X592
DB04216	29	O00303 O75469 O94768 P03372 P04278 P06576 P07900 P08631 P11309 P16083 P16152 P17676 P22314 P25705 P35869 P36542 P48736 P54652 P60709 P67870 P68400 Q15393 Q16678 Q5G940 Q6NUS8 Q6NVY1 Q92731 Q9AIU0 Q9Y230
DB00421	28	O00305 O00555 O43497 O60840 O75469 O95180 P04150 P04278 P06401 P08235 P10275 P18405 P19099 P31213 P54284 P54289 Q00975 Q01668 Q02641 Q06432 Q08289 Q13698 Q13936 Q6TME4 Q8IZS8 Q9H8P0 Q9NY47 Q9P0X4
DB00312	28	O00591 O14764 O15399 O60391 O75469 P14867 P18505 P18507 P28472 P31644 P34903 P36544 P42262 P43681 P47869 P47870 P48169 P78334 Q05586 Q12879 Q13002 Q13224 Q14957 Q16445 Q8N1C3 Q8TCU5 Q99928 Q9UN88
DB08185	27	P0DOY6 P0DOY7 P0DOY9 P17291 P62658 P62660 P62661 P62662 P62663 P62669 P80371 P80372 P80373 P80374 P80376 P80377 P80380 Q01698 Q5SHN3 Q5SHN7 Q5SHP2 Q5SHQ5 Q5SIH3 Q5SJ76 Q5SJH3 Q5SLP8 Q5SLQ0
DB00363	27	P08172 P08173 P08908 P08912 P08913 P09211 P11229 P14416 P18089 P18825 P20309 P21728 P21917 P28221 P28222 P28223 P28335 P28566 P34969 P35348 P35367 P35368 P35462 P46098 P50406 Q9H3N8 Q9NYX4
DB03366	26	O34598 P02144 P04252 P06988 P09960 P0A6B1 P0ADA1 P11309 P14739 P17802 P23222 P26514 P31491 P31677 P35228 P40859 P54819 P74645 P99999 Q05603 Q12965 Q14565 Q46822 Q816R0 Q9NQX3 Q9ZNA2
DB01224	26	P08172 P08173 P08908 P08912 P08913 P11229 P14416 P18089 P18825 P20309 P21728 P21917 P21918 P25100 P28221 P28222 P28223 P28335 P28566 P34969 P35348 P35367 P35368 P35462 P46098 P50406
DB00477	26	P02763 P08908 P08913 P0DP23 P11229 P14416 P17405 P18089 P18825 P19652 P20309 P21728 P21917 P21918 P25100 P28223 P28335 P34969 P35348 P35367 P35368 P35462 P41595 P50406 Q12809 Q9H3N8
DB00139	26	O14521 O14756 O15460 O60568 O75936 P13674 P21912 P31040 P51649 P53597 P55809 Q02809 Q12797 Q13183 Q32P28 Q8IVL5 Q8IVL6 Q8WWT9 Q96I99 Q99643 Q9BXA5 Q9BYC2 Q9BZW2 Q9NVH6 Q9P2R7 Q9UBX3
DB13025	25	A5X5Y0 O95264 P08908 P08913 P14416 P18089 P18825 P25100 P28221 P28222 P28223 P28335 P28566 P30939 P34969 P35348 P35367 P35368 P35462 P41595 P46098 P50406 Q13639 Q70Z44 Q8WXA8
DB09462	25	O14717 O43252 O60760 P00325 P06988 P09211 P09466 P0A6E4 P0AER0 P13632 P17050 P17802 P23367 P37173 P37700 P52477 P69924 P84077 Q03181 Q14643 Q52369 Q8GR70 Q93PP9 Q9NPH2 Q9NZK7
DB08690	25	O14949 O14957 P00156 P06008 P06009 P06010 P07014 P07173 P07919 P08574 P0A6M2 P0AC41 P0AC44 P0C0Y7 P0C0Y8 P0C0Y9 P14927 P22695 P31930 P47985 P69054 Q02760 Q02761 Q02762 Q9UDW1
DB04233	25	A5W4F4 O33407 P02931 P04118 P05695 P06129 P07110 P08100 P0A910 P0A915 P0A917 P10384 P16233 P31243 P32722 P33247 P39767 P74334 P76045 Q48152 Q72JD8 Q9HUR5 Q9HVJ6 Q9K597 Q9RBW8
DB02709	25	O75469 P03372 P05067 P05106 P08648 P09917 P11166 P16050 P16083 P16152 P23219 P31749 P35354 P35869 P37231 P37840 P48039 P49286 P54577 P68400 Q07869 Q14994 Q86T13 Q8TCG2 Q92945
DB01238	25	P08172 P08173 P08908 P08912 P08913 P11229 P14416 P18089 P18825 P20309 P21728 P21917 P21918 P28221 P28222 P28223 P28335 P28566 P34969 P35348 P35367 P35368 P35462 P46098 P50406
DB00726	25	P07550 P08172 P08173 P08588 P08908 P08909 P08912 P08913 P11229 P13945 P14416 P18089 P20309 P21728 P21918 P23975 P28221 P28223 P28335 P31645 P35348 P35367 P35368 P46098 Q01959
DB00540	25	O00264 P07550 P08172 P08173 P08588 P08908 P08909 P08912 P08913 P11229 P13945 P14416 P18089 P18825 P20309 P23975 P25100 P28223 P28335 P31645 P35348 P35367 P35368 P50406 Q99720
DB00458	25	O95259 P08172 P08173 P08908 P08912 P11229 P14416 P19652 P20309 P21728 P21918 P23975 P25100 P28223 P28335 P31645 P34969 P35348 P35367 P35368 P50406 Q01959 Q12809 Q9NZV8 Q9UK17
DB00246	25	P08172 P08173 P08908 P08912 P08913 P11229 P14416 P18089 P18825 P20309 P21728 P21917 P21918 P28221 P28222 P28223 P28335 P28566 P34969 P35348 P35367 P35368 P35462 P46098 P50406
DB00126	25	O00469 O14832 O60568 O75936 P09172 P09848 P13674 P19021 P24300 Q02809 Q32P28 Q54873 Q6N063 Q6NS38 Q8IVL5 Q8IVL6 Q8N543 Q96KS0 Q96Q83 Q9BY66 Q9GZT9 Q9H6Z9 Q9NVH6 Q9NXG6 Q9UHI7
DB04447	24	O15169 O43708 O87949 P00352 P04035 P06988 P09382 P0A884 P15770 P21340 P22262 P23284 P32427 P60174 P60493 P65389 P96618 Q02192 Q96QT4 Q9HZZ3 Q9RC92 Q9UJ68 Q9UQM7 Q9ZEU2
DB00659	24	O00591 O14764 O15399 O60391 P14867 P18505 P18507 P28472 P31644 P34903 P41594 P47869 P47870 P48169 P78334 Q05586 Q12879 Q13224 Q14957 Q16445 Q8N1C3 Q8TCU5 Q99928 Q9UN88
DB06148	23	P08908 P08913 P14416 P18089 P18825 P21728 P21918 P23975 P25100 P28223 P28335 P30939 P31645 P34969 P35348 P35367 P35368 P35462 P41145 P41595 P50406 Q01959 Q9H3N8
DB03317	23	P00091 P00101 P00132 P00136 P00137 P00148 P0ABK9 P11712 P14532 P24092 P24474 P54820 P72181 P81040 P82599 P99999 P9WN25 Q46444 Q52369 Q55013 Q9L915 Q9RN68 Q9RQB9
DB02659	23	P00326 P00395 P00403 P00414 P04054 P09669 P10176 P10606 P13073 P14854 P15954 P20674 P22830 P23141 P24310 P24311 P51161 P54965 P62508 Q02221 Q7KZA3 Q8TDU6 Q96RI1
DB01254	23	P00519 P06239 P06241 P07947 P07948 P09619 P09769 P10721 P11142 P11274 P12931 P29317 P41240 P42684 P42685 P51692 P54756 P54760 Q06187 Q06203 Q16539 Q92570 Q9NYL2
DB01142	23	P08172 P08173 P08908 P08912 P08913 P11229 P14416 P18089 P18825 P20309 P23975 P25021 P25100 P28223 P28335 P31645 P35348 P35367 P35368 P41595 P50406 Q12809 Q9H3N8
DB00786	23	O60882 O75900 P03956 P08253 P08254 P09237 P09238 P14780 P22894 P24347 P39900 P45452 P50281 P51511 P51512 Q8N119 Q99542 Q9H239 Q9H306 Q9NPA2 Q9NRE1 Q9ULZ9 Q9Y5R2
DB00313	23	O60939 P35498 P35499 P37231 P45954 P51649 P80404 Q01118 Q02218 Q03181 Q07699 Q07869 Q14524 Q15858 Q8IWT1 Q92769 Q99250 Q9NY46 Q9NY72 Q9UI33 Q9UKV0 Q9UQD0 Q9Y5Y9
DB00228	23	O00591 O14764 O15554 P14867 P18505 P18507 P23415 P28472 P30049 P31644 P34903 P42261 P47869 P47870 P48167 P48169 P78334 P98194 Q09470 Q16445 Q8N1C3 Q99928 Q9UN88
DB01236	22	O00591 O14764 P03886 P14867 P18505 P18507 P23415 P28472 P30049 P31644 P34903 P42261 P47869 P47870 P48169 P78334 P98194 Q09470 Q16445 Q8N1C3 Q99928 Q9UN88
DB01189	22	O00591 O14764 P03886 P14867 P18505 P18507 P23415 P28472 P30049 P31644 P34903 P42261 P47869 P47870 P48169 P78334 P98194 Q09470 Q16445 Q8N1C3 Q99928 Q9UN88
DB01028	22	O00591 O14764 P03886 P14867 P18505 P18507 P23415 P28472 P30049 P31644 P34903 P42261 P47869 P47870 P48169 P78334 P98194 Q09470 Q16445 Q8N1C3 Q99928 Q9UN88
DB00753	22	O00591 O14764 P0DP23 P14867 P18505 P18507 P23415 P28472 P30049 P31644 P34903 P42261 P47869 P47870 P48169 P78334 P98194 Q09470 Q16445 Q8N1C3 Q99928 Q9UN88
DB00514	22	O00264 P04839 P13498 P14598 P15153 P17787 P19878 P23975 P30926 P31645 P32297 P35372 P36544 P41143 P41145 P43681 P63000 Q15080 Q15822 Q5T1J1 Q8TCU5 Q99720
DB00370	22	P07550 P08588 P08913 P14416 P18825 P21728 P21918 P23975 P25100 P28223 P28335 P31645 P34969 P35348 P35367 P35368 P35462 P41145 P41595 P46098 Q01959 Q9Y5N1
